dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,indexacao,observacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,prazo,matricula,assuntoGeral,legislacaoCitada,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,regime,local,arquivamento,autoresEstruturados,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao
Remissivo,PROJETO DE LEI,PL,2675,1986,GOVERNADOR DO ESTADO,"DISPÕE SOBRE OS VALORES DOS SÍMBOLOS DE VENCIMENTOS DOS CARGOS
DO QUADRO ESPECÍFICO DE PROVIMENTO EFETIVO DA POLÍCIA CIVIL,
DE QUE TRATA A LEI 6499 DE 4 DE DEZEMBRO DE 1974 E DÁ OUTRAS
PROVIDÊNCIAS.","ADMINISTRAÇÃO PÚBLICA
SEGURANÇA PÚBLICA",NA,ERRATA PUBLICADA EM 19 11 1986 E 2 12 1986,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1986-11-06,000146674,PL. 2675 1986 - PROJETO DE LEI,NA,,"POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS (PCMG)
PESSOAL",NA,LEI 9359 1986 - LEI ORDINÁRIA,20131011,1717,rosanacf,1986-11-05,"list(passo = 1, data = ""1986-11-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 25 11 1986, COM EMENDA\nEMENDAS PUBLICADAS NO DL EM 12 11 1986 E 18 11 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 26 11 1986\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ GERALDO DE OLIVEIRA\nPUBLICAÇÃO: 22 11 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ GERALDO DE OLIVEIRA\nPUBLICAÇÃO: 28 11 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 12 1986"")",list(),list(),"list(descricao = ""MSG 1296 1986"")",N,DELIBERAÇÃO DE PLENÁRIO,NA,NA,NULL,/legislacao/mineira/LEI/9359/1986,LEI 9359 1986 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,2674,1986,GOVERNADOR DO ESTADO,"AUTORIZA A DOAÇÃO DE BEM IMÓVEL À UNIÃO E DÁ OUTRAS PROVIDÊNCIAS.
(ÁREA DE 280.000 M2 PARA AMPLIAÇÃO DO AEROPORTO DE BARBACENA).",NA,"AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, IMÓVEL, MUNICÍPIO, BARBACENA,
DESTINAÇÃO, AMPLIAÇÃO, AEROPORTO.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1986-11-05,000146675,PL. 2674 1986 - PROJETO DE LEI,NA,,IMÓVEL,NA,LEI 9368 1986 - LEI ORDINÁRIA,20120529,1628,rosanacf,1986-11-03,"list(passo = 1, data = ""1986-11-03"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 26 11 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 26 11 1986\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. AGOSTINHO PATRUS\nPUBLICAÇÃO: 25 11 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 28 11 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 12 12 1986"")",list(),list(),"list(descricao = ""MSG 1293 1986"")",N,NA,NA,NA,NULL,/legislacao/mineira/LEI/9368/1986,LEI 9368 1986 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,2673,1986,GOVERNADOR DO ESTADO,"AUTORIZA O PODER EXECUTIVO A DOAR IMÓVEL À COOPERATIVA DE LATICÍNIOS DE
TEÓFILO OTÔNI LTDA. E DÁ OUTRAS PROVIDÊNCIAS.
(TERRENO DE 629.144,91 M2 - LUGAR DENOMINADO PAMPULHINHA, BAIRRO SÃO
JACINTO, ONDE SE LOCALIZA O PARQUE DE EXPOSIÇÕES ANTÔNIO CORREA
MARQUES).",NA,"AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, IMÓVEL, MUNICÍPIO, TEÓFILO OTÔNI.","ERRATA PUBLICADA NO DL EM 2 12 1986, PÁG 51.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1986-11-05,000146676,PL. 2673 1986 - PROJETO DE LEI,NA,,IMÓVEL,NA,LEI 9400 1986 - LEI ORDINÁRIA,20120423,1455,rosanacf,1986-11-03,"list(passo = 1, data = ""1986-11-03"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 26 11 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 26 11 1986\nCOMISSÕES:\nJUSTIÇA, ECONOMIA E FINANÇAS (REUNIÃO CONJUNTA)\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ GERALDO DE OLIVEIRA\nPUBLICAÇÃO: 25 11 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 28 11 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 19 12 1986"")",list(),list(),"list(descricao = ""MSG 1292 1986"")",N,NA,NA,NA,NULL,/legislacao/mineira/LEI/9400/1986,LEI 9400 1986 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,2672,1986,DEPUTADO GERALDO DA COSTA PEREIRA          PMDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO MUSICAL CAJURUENSE,
COM SEDE EM CARMO DO CAJURU.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CARMO DO CAJURU.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1986-11-01,000146677,PL. 2672 1986 - PROJETO DE LEI,NA,2036,UTILIDADE PÚBLICA,NA,NA,20120123,0935,rosanacf,1986-10-30,"list(passo = 1, data = ""1986-10-30"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 11 1986\nARQUIVADO, FINAL DE LEGISLATURA.\nDESARQUIVADO A REQUERIMENTO DO DEP. NINICO RESENDE\nRECEBEU O NÚMERO PL 344 1987."")","list(expressao = ""(PL adj '344' adj 1987[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 344 1987"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%27344%27+adj+1987%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 344, ano = 1987)",list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,ARQUIVO,19870131,"list(id = 2036, nome = ""DEPUTADO GERALDO DA COSTA PEREIRA"", partido = ""PMDB"")",NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2671,1986,DEPUTADO GERALDO DA COSTA PEREIRA          PMDB,"DECLARA DE UTILIDADE PÚBLICA O VASCO DA GAMA FUTEBOL CLUBE,
COM SEDE EM DIVINÓPOLIS.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, DIVINÓPOLIS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1986-11-01,000146678,PL. 2671 1986 - PROJETO DE LEI,NA,2036,UTILIDADE PÚBLICA,NA,NA,20120123,0946,rosanacf,1986-10-30,"list(passo = 1, data = ""1986-10-30"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 11 1986\nARQUIVADO, FINAL DE LEGISLATURA.\nDESARQUIVADO A REQUERIMENTO DO DEP. JAIME MARTINS.\nRECEBEU O NÚMERO PL 57 1987."")","list(expressao = ""(PL adj '57' adj 1987[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 57 1987"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%2757%27+adj+1987%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 57, ano = 1987)",list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,ARQUIVO,19870131,"list(id = 2036, nome = ""DEPUTADO GERALDO DA COSTA PEREIRA"", partido = ""PMDB"")",NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2670,1986,DEPUTADO KEMIL KUMAIRA                     PSDB,"DÁ A DENOMINAÇÃO DE CLOTILDE ONOFRI DE CAMPOS À ESCOLA ESTADUAL DE
TEÓFILO OTÔNI, DO MUNICÍPIO DE TEÓFILO OTÔNI.",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, TEÓFILO OTÔNI.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1986-10-31,000146679,PL. 2670 1986 - PROJETO DE LEI,NA,1695,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,20120309,1517,rosanacf,1986-10-29,"list(passo = 1, data = ""1986-10-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 11 1986\nARQUIVADO, FINAL DE LEGISLATURA.\nDESARQUIVADO A REQUERIMENTO DO AUTOR EM 11 4 1987.\nRECEBEU O NÚMERO PL 56 1987."")","list(expressao = ""(PL adj '56' adj 1987[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 56 1987"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%2756%27+adj+1987%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 56, ano = 1987)",list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,ARQUIVO,19870131,"list(id = 1695, nome = ""DEPUTADO KEMIL KUMAIRA"", partido = ""PSDB"")",NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2669,1986,DEPUTADO KEMIL KUMAIRA                     PSDB,"DECLARA DE UTILIDADE PÚBLICA O CONSELHO NANUQUENSE DE BEM
ESTAR DO MENOR - CONABEM-, LOCALIZADO NO MUNICÍPIO DE NANUQUE.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, NANUQUE.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1986-10-31,000146680,PL. 2669 1986 - PROJETO DE LEI,NA,1695,UTILIDADE PÚBLICA,NA,NA,20120123,0946,rosanacf,1986-10-29,"list(passo = 1, data = ""1986-10-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 11 1986\nARQUIVADO, FINAL DE LEGISLATURA.\nDESARQUIVADO A REQUERIMENTO DO AUTOR EM 11 4 1987.\nRECEBEU O NÚMERO PL 55 1987."")","list(expressao = ""(PL adj '55' adj 1987[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 55 1987"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%2755%27+adj+1987%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 55, ano = 1987)",list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,ARQUIVO,19870131,"list(id = 1695, nome = ""DEPUTADO KEMIL KUMAIRA"", partido = ""PSDB"")",NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2668,1986,DEPUTADO FERNANDO RAINHO                   PDS,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DE BENEFÍCIOS E
REINTEGRAÇÃO DE DEFICIENTES FÍSICOS - ABREDEF -, COM SEDE
EM JUIZ DE FORA.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1986-10-31,000146681,PL. 2668 1986 - PROJETO DE LEI,NA,2796,UTILIDADE PÚBLICA,NA,LEI 9387 1986 - LEI ORDINÁRIA,20120123,0947,rosanacf,1986-10-29,"list(passo = 1, data = ""1986-10-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 11 1986\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 26 11 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 29 11 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 25 11 1986\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 29 11 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. CLODESMIDT RIANI\nPUBLICAÇÃO: 2 12 1986\nSANCIONADO\nPUBLICAÇÃO DA LEI: 19 12 1986"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,NA,NA,"list(id = 2796, nome = ""DEPUTADO FERNANDO RAINHO"", partido = ""PDS"")",/legislacao/mineira/LEI/9387/1986,LEI 9387 1986 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,2667,1986,DEPUTADO MILTON LIMA                       PMDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DE PAIS E AMIGOS DOS
EXCEPCIONAIS - APAE -, DO MUNICÍPIO DE CONTAGEM, COM SEDE
NA RUA AJ, SEM NÚMERO.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CONTAGEM.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1986-10-31,000146682,PL. 2667 1986 - PROJETO DE LEI,NA,1692,UTILIDADE PÚBLICA,NA,NA,20120123,1024,rosanacf,1986-10-29,"list(passo = 1, data = ""1986-10-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 11 1986\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,ARQUIVO,19870131,"list(id = 1692, nome = ""DEPUTADO MILTON LIMA"", partido = ""PMDB"")",NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2666,1986,DEPUTADO MILTON LIMA                       PMDB,"DECLARA DE UTILIDADE PÚBLICA O CLUBE DE DIRETORES LOJISTAS
DE ARAGUARI - CENTRO - COM SEDE NA PRAÇA MANOEL BONITO, 190,
NAQUELA CIDADE.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ARAGUARI.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1986-10-31,000146683,PL. 2666 1986 - PROJETO DE LEI,NA,1692,UTILIDADE PÚBLICA,NA,NA,20120123,1024,rosanacf,1986-10-29,"list(passo = 1, data = ""1986-10-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 11 1986\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 27 11 1986\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,ARQUIVO,19870131,"list(id = 1692, nome = ""DEPUTADO MILTON LIMA"", partido = ""PMDB"")",NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2665,1986,DEPUTADO JOSÉ LAVIOLA                      PMDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO COMUNITÁRIA
EVANGÉLICA MORRO DO ROSÁRIO, COM SEDE NO MUNICÍPIO DE ABRE-CAMPO.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ABRE-CAMPO.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1986-10-29,000146685,PL. 2665 1986 - PROJETO DE LEI,NA,1471,UTILIDADE PÚBLICA,NA,NA,20120123,1031,rosanacf,1986-10-24,"list(passo = 1, data = ""1986-10-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 11 1986\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,NA,ARQUIVO,19870131,"list(id = 1471, nome = ""DEPUTADO JOSÉ LAVIOLA"", partido = ""PMDB"")",NA,NA,NA
Remissivo,PROJETO DE LEI,PL,2664,1986,GOVERNADOR DO ESTADO,"INSTITUI O QUADRO DE PESSOAL DAS UNIDADES ESTADUAIS DE ENSINO E DÁ OUTRAS
PROVIDÊNCIAS.
(CRIA NO QUADRO PERMANENTE AS CLASSES E OS CARGOS DE PROVIMENTO
EM COMISSÃO E EFETIVO ESPECIFICADOS NO ANEXO I DA LEI.)","ADMINISTRAÇÃO PÚBLICA
EDUCAÇÃO","CRIAÇÃO, QUADRO DE PESSOAL, ESTABELECIMENTO DE ENSINO, ENSINO PÚBLICO
ESTADUAL.
ALTERAÇÃO, COMPOSIÇÃO, QUADRO PERMANENTE, ADMINISTRAÇÃO DIRETA,
EXECUTIVO, CRIAÇÃO, CARGO EM COMISSÃO, SECRETÁRIO DE ESCOLA, CARGO
EFETIVO, PSICÓLOGO, ASSISTENTE SOCIAL, BIBLIOTECÁRIO, FISIOTERAPEUTA,
FONOAUDIÓLOGO, TERAPEUTA OCUPACIONAL, AUXILIAR DE SECRETARIA, AUXILIAR
DE BIBLIOTECA ESCOLAR, TESOUREIRO ESCOLAR, ASSISTENTE DE TURNO,
AUXILIAR DE ENFERMAGEM, SERVIÇAL, ZELADOR DE ESCOLA, NORMAS,
PROVIMENTO.
NORMAS, COMPOSIÇÃO, QUADRO DE PESSOAL, ESTABELECIMENTO DE ENSINO.
NORMAS, FUNÇÃO, CARGO PÚBLICO, PROFESSOR, ESPECIALISTA DE EDUCAÇÃO,
QUADRO DE PESSOAL, ESTABELECIMENTO DE ENSINO.
NORMAS, DIREÇÃO, ESTABELECIMENTO DE ENSINO, ENSINO DE PRIMEIRO GRAU,
ENSINO SUPLETIVO, FUNÇÃO, COORDENADOR DE ESCOLA, COORDENADOR DE ENSINO.
NORMAS, GRATIFICAÇÃO, PROFESSOR, HIPÓTESE, COORDENADOR DE ENSINO.
NORMAS, ATIVIDADE, ENSINO RELIGIOSO, FUNÇÃO, EDUCAÇÃO MUSICAL,
ESTABELECIMENTO DE ENSINO.
NORMAS, SERVIDOR, QUADRO DE PESSOAL, ESTABELECIMENTO DE ENSINO, ENSINO
ESPECIAL.
NORMAS, CARGO EFETIVO, TESOUREIRO ESCOLAR, QUADRO DE PESSOAL,
ESTABELECIMENTO DE ENSINO.
NORMAS, JORNADA DE TRABALHO, SERVIDOR, MAGISTÉRIO, QUADRO DE PESSOAL,
ESTABELECIMENTO DE ENSINO.
NORMAS, NÚMERO, SERVIDOR, COMPOSIÇÃO, QUADRO DE PESSOAL,
ESTABELECIMENTO DE ENSINO, EDUCAÇÃO PRÉ-ESCOLAR, ENSINO DE PRIMEIRO
GRAU, ENSINO DE SEGUNDO GRAU, ENSINO SUPLETIVO, ENSINO ESPECIAL,
CONSERVATÓRIO ESTADUAL DE MÚSICA.
AUTORIZAÇÃO, EXECUTIVO, CRITÉRIOS, CRIAÇÃO, ESTABELECIMENTO DE ENSINO,
CARGO PÚBLICO, ATENDIMENTO, DEMANDA, ESCOLARIDADE.
NORMAS, CONCURSO PÚBLICO, CARGO EFETIVO, QUADRO DE PESSOAL,
ESTABELECIMENTO DE ENSINO.
NORMAS, REMOÇÃO, LOTAÇÃO, VENCIMENTOS, CONTAGEM, TEMPO DE SERVIÇO,
APOSENTADORIA, DESVIO, FUNÇÃO, PROFESSOR, QUADRO DE PESSOAL,
ESTABELECIMENTO DE ENSINO.
NORMAS, CONTAGEM, TEMPO DE SERVIÇO, SERVIDOR, QUADRO PERMANENTE,
EXERCÍCIO, FUNÇÃO, MAGISTÉRIO.
NORMAS, CONVOCAÇÃO, PROFESSOR, REGENTE DE ENSINO, SUPERVISOR
PEDAGÓGICO, ORIENTADOR EDUCACIONAL, DIRETOR DE ESCOLA, SECRETÁRIO DE
ESCOLA, AUXILIAR DE SECRETARIA, ZELADOR DE ESCOLA, SERVIÇAL,
FONOAUDIÓLOGO, FISIOTERAPEUTA, AUXILIAR DE ENFERMAGEM, PSICÓLOGO,
ASSISTENTE SOCIAL, TERAPEUTA OCUPACIONAL, BIBLIOTECÁRIO.
NORMAS, CLASSIFICAÇÃO, REGENTE DE ENSINO.
PROVIMENTO, CARGO EM COMISSÃO, SECRETÁRIO DE ESCOLA, QUADRO DE PESSOAL,
ESTABELECIMENTO DE ENSINO, OCUPANTE, CARGO PÚBLICO, SECRETÁRIO DE
ESTABELECIMENTO DE ENSINO MÉDIO.
NORMAS, PERMANÊNCIA, FUNÇÃO, CARGO EFETIVO, NÍVEL SUPERIOR,
ESCOLARIDADE, EXERCÍCIO, ESTABELECIMENTO DE ENSINO, ENSINO ESPECIAL,
SERVIDOR, REGIME JURÍDICO, CONVOCAÇÃO.
AUTORIZAÇÃO, EXECUTIVO, ABERTURA, CRÉDITO SUPLEMENTAR.
REVOGAÇÃO, NORMAS, ESTATUTO DO MAGISTÉRIO, READAPTAÇÃO, OCUPANTE, CARGO
PÚBLICO, QUADRO DE PESSOAL, MAGISTÉRIO, CLASSIFICAÇÃO, REGENTE DE
ENSINO.",NA,TRANSFORMADO EM NORMA JURÍDICA COM VETO PARCIAL,TNJVP,PROPOSIÇÕES APROVADAS,MAPRV,1986-10-24,000146686,PL. 2664 1986 - PROJETO DE LEI,NA,,"SECRETARIA DE ESTADO
EDUCAÇÃO
PESSOAL",NA,LEI 9381 1986 - LEI ORDINÁRIA,20140218,1408,rosanacf,1986-10-23,"list(passo = 1, data = ""1986-10-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 25 11 1986, COM EMENDAS\nEMENDAS PUBLICADAS EM 5 11 1986\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1986\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 21 11 1986\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ARTUR FAGUNDES\nPUBLICAÇÃO: 2 12 1986\nERRATA PUBLICADA EM 25 8 1987\nVETADO PARCIALMENTE\nPUBLICAÇÃO DA LEI: 19 12 1986\nVETO PARCIAL MANTIDO"")",list(),list(),"list(descricao = ""MSG 1290 1986"")",N,DELIBERAÇÃO DE PLENÁRIO,NA,NA,NULL,/legislacao/mineira/LEI/9381/1986,LEI 9381 1986 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,2663,1986,GOVERNADOR DO ESTADO,"DISPÕE SOBRE ABSORÇÃO DE CONTRATOS DE TRABALHO.
(CONTRATOS DE TRABALHO PERMANENTE PARA ADMINISTRAÇÃO INDIRETA
OU FUNDAÇÃO A PARTIR DE 16.03.1987 PELO PODER EXECUTIVO, DE
SERVIDORES QUE ESTEJAM EXERCENDO FUNÇÕES EM ÓRGÃOS DA
ADMINISTRAÇÃO DIRETA DO ESTADO, CONFORME ACORDO FIRMADO COM A
COORDENAÇÃO SINDICAL DOS TRABALHADORES NO SERVIÇO PÚBLICO
ESTADUAL DE MINAS GERAIS).",ADMINISTRAÇÃO PÚBLICA,"NORMAS, ADMINISTRAÇÃO INDIRETA, ABSORÇÃO, CONTRATO DE TRABALHO, CARÁTER
PERMANENTE, SERVIDOR, EXERCÍCIO, FUNÇÃO, ÓRGÃOS, ADMINISTRAÇÃO DIRETA,
EXECUTIVO.",NA,TRANSFORMADO EM NORMA JURÍDICA COM VETO PARCIAL,TNJVP,PROPOSIÇÕES APROVADAS,MAPRV,1986-10-24,000146687,PL. 2663 1986 - PROJETO DE LEI,NA,,"EXECUTIVO
PESSOAL",NA,LEI 9382 1986 - LEI ORDINÁRIA,20131011,1723,rosanacf,1986-10-23,"list(passo = 1, data = ""1986-10-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 29 10 1986\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 11 1986 COM EMENDAS\nEMENDAS PUBLICADAS EM 11 11 1986\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 28 11 1986 NA FORMA DO VENCIDO\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1986\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: 6 11 1986\nJUSTIÇA (PARA EMITIR PARECER SOBRE EMENDAS)\nRELATOR: DEP. JOSÉ SANTANA\nPUBLICAÇÃO: 20 11 1986\nSERVIÇO PÚBLICO\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ADEMIR LUCAS\nPUBLICAÇÃO: NÃO CONSTA\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FERRAZ CALDAS\nPUBLICAÇÃO: 2 12 1986\nVETADO PARCIALMENTE\nPUBLICAÇÃO DA LEI: 19 12 1986\nVETO PARCIAL MANTIDO"")",list(),list(),"list(descricao = ""MSG 1289 1986"")",N,DELIBERAÇÃO DE PLENÁRIO,NA,NA,NULL,/legislacao/mineira/LEI/9382/1986,LEI 9382 1986 - LEI ORDINÁRIA,NA
